CustomerID,Recency,Frequency,IsChurned_Rule
15800.0,107,2,1
15801.0,46,3,0
15802.0,143,1,1
15803.0,51,1,1
15804.0,1,13,0
15805.0,23,17,0
15806.0,46,3,0
15807.0,50,3,0
15808.0,306,4,1
15809.0,36,5,0
15810.0,79,4,0
15811.0,22,6,0
15812.0,107,5,1
15813.0,208,2,1
15814.0,17,4,0
15815.0,64,5,0
15819.0,49,4,0
15820.0,320,1,1
15821.0,44,2,1
15822.0,3,2,1
15823.0,372,1,1
15825.0,172,1,1
15826.0,56,3,0
15827.0,73,14,0
15829.0,99,2,1
15830.0,38,1,1
15831.0,58,3,0
15832.0,254,1,1
15834.0,70,4,0
15835.0,44,4,0
15836.0,50,1,1
15837.0,65,1,1
15838.0,11,19,0
15839.0,33,3,0
15840.0,59,2,1
15841.0,73,4,0
15843.0,304,1,1
15844.0,46,1,1
15845.0,18,8,0
15847.0,38,2,1
15850.0,19,2,1
15852.0,187,2,1
15853.0,52,1,1
15854.0,4,12,0
15855.0,137,5,1
15856.0,4,27,0
15857.0,19,1,1
15858.0,16,5,0
15860.0,41,8,0
15861.0,12,8,0
15862.0,8,4,0
15863.0,26,2,1
15864.0,22,6,0
15865.0,41,3,0
15866.0,101,1,1
15867.0,5,15,0
15869.0,277,2,1
15870.0,33,1,1
15872.0,15,2,1
15874.0,64,7,0
15877.0,2,2,1
15880.0,369,1,1
15881.0,312,5,1
15882.0,199,4,1
15883.0,2,2,1
15885.0,93,3,1
15886.0,60,1,1
15888.0,81,1,1
15889.0,157,2,1
15891.0,227,1,1
15894.0,253,2,1
15895.0,150,1,1
15897.0,194,2,1
15898.0,1,5,0
15899.0,369,1,1
15900.0,24,1,1
15901.0,17,3,0
15903.0,10,7,0
15904.0,8,1,1
15906.0,20,7,0
15907.0,4,3,0
15909.0,174,1,1
15910.0,1,8,0
15912.0,178,2,1
15916.0,16,8,0
15917.0,248,1,1
15918.0,191,2,1
15919.0,20,2,1
15920.0,154,4,1
15921.0,173,1,1
15922.0,373,1,1
15923.0,373,1,1
15925.0,194,1,1
15930.0,67,1,1
15932.0,4,8,0
15933.0,21,3,0
15935.0,239,2,1
15937.0,64,1,1
15938.0,112,5,1
15939.0,90,15,0
15940.0,311,1,1
15942.0,134,1,1
15944.0,277,1,1
15945.0,365,1,1
15947.0,83,1,1
15948.0,8,2,1
15949.0,17,2,1
15950.0,32,4,0
15951.0,9,2,1
15952.0,34,4,0
15953.0,15,8,0
15955.0,24,14,0
15957.0,32,1,1
15958.0,74,1,1
15963.0,20,2,1
15965.0,17,4,0
15967.0,23,2,1
15969.0,3,3,0
15970.0,304,1,1
15971.0,18,12,0
15973.0,367,1,1
15974.0,39,7,0
15975.0,84,1,1
15976.0,165,2,1
15977.0,17,2,1
15978.0,77,1,1
15980.0,89,3,0
15981.0,25,8,0
15983.0,22,4,0
15984.0,3,10,0
15985.0,123,2,1
15986.0,30,1,1
15987.0,12,7,0
15988.0,19,1,1
15990.0,44,2,1
15992.0,4,1,1
15993.0,9,7,0
15994.0,55,1,1
15996.0,88,6,0
15998.0,37,5,0
16000.0,3,3,0
16003.0,30,5,0
16005.0,12,4,0
16006.0,211,1,1
16007.0,48,4,0
16008.0,24,3,0
16009.0,22,4,0
16010.0,246,3,1
16011.0,8,16,0
16012.0,35,3,0
16013.0,4,47,0
16014.0,38,3,0
16015.0,4,3,0
16016.0,3,8,0
16017.0,47,1,1
16018.0,39,2,1
16019.0,47,9,0
16020.0,17,3,0
16022.0,260,1,1
16023.0,46,3,0
16024.0,12,1,1
16025.0,30,1,1
16026.0,43,1,1
16027.0,92,6,1
16029.0,39,63,0
16030.0,310,1,1
16031.0,92,2,1
16033.0,6,20,0
16034.0,196,3,1
16036.0,87,2,1
16037.0,270,3,1
16038.0,8,3,0
16040.0,65,3,0
16041.0,31,3,0
16042.0,22,5,0
16043.0,38,4,0
16045.0,120,4,1
16048.0,373,2,1
16049.0,40,3,0
16050.0,174,1,1
16052.0,54,1,1
16053.0,33,2,1
16054.0,145,1,1
16055.0,221,1,1
16056.0,45,1,1
16057.0,16,7,0
16059.0,66,6,0
16062.0,10,4,0
16063.0,260,1,1
16065.0,365,1,1
16066.0,17,5,0
16070.0,22,2,1
16071.0,45,1,1
16072.0,288,1,1
16073.0,297,1,1
16076.0,3,10,0
16078.0,284,1,1
16079.0,17,3,0
16080.0,82,2,1
16081.0,56,5,0
16083.0,101,2,1
16084.0,299,1,1
16085.0,23,5,0
16086.0,59,5,0
16091.0,155,2,1
16092.0,115,3,1
16093.0,107,1,1
16094.0,12,4,0
16096.0,264,1,1
16097.0,240,1,1
16098.0,88,7,0
16099.0,50,3,0
16101.0,71,1,1
16102.0,42,3,0
16103.0,7,6,0
16104.0,62,1,1
16105.0,249,1,1
16106.0,66,1,1
16107.0,18,7,0
16108.0,85,1,1
16109.0,219,2,1
16110.0,45,3,0
16112.0,143,4,1
16113.0,183,1,1
16114.0,171,1,1
16115.0,10,8,0
16116.0,212,1,1
16117.0,190,1,1
16119.0,8,2,1
16120.0,59,4,0
16121.0,57,2,1
16122.0,73,4,0
16123.0,52,1,1
16124.0,317,1,1
16125.0,367,1,1
16126.0,29,4,0
16127.0,39,1,1
16128.0,18,5,0
16131.0,52,6,0
16133.0,4,33,0
16134.0,22,2,1
16135.0,263,1,1
16136.0,60,3,0
16139.0,19,3,0
16140.0,66,2,1
16141.0,88,1,1
16142.0,250,1,1
16143.0,3,6,0
16144.0,247,1,1
16145.0,9,11,0
16146.0,157,3,1
16147.0,134,1,1
16148.0,296,1,1
16149.0,5,2,1
16150.0,43,5,0
16152.0,269,1,1
16153.0,50,5,0
16156.0,9,9,0
16157.0,16,3,0
16159.0,282,1,1
16160.0,65,2,1
16161.0,2,19,0
16162.0,252,1,1
16163.0,232,2,1
16164.0,17,3,0
16168.0,11,27,0
16169.0,8,4,0
16170.0,51,6,0
16171.0,59,1,1
16172.0,95,5,1
16173.0,16,6,0
16174.0,126,3,1
16175.0,94,4,1
16177.0,50,1,1
16178.0,138,1,1
16179.0,61,1,1
16180.0,100,8,1
16181.0,73,1,1
16182.0,72,4,0
16183.0,67,1,1
16184.0,64,6,0
16185.0,17,2,1
16186.0,23,12,0
16187.0,32,15,0
16188.0,45,4,0
16189.0,16,2,1
16190.0,40,1,1
16191.0,3,13,0
16193.0,237,1,1
16198.0,75,1,1
16200.0,4,2,1
16201.0,3,4,0
16202.0,361,1,1
16203.0,59,4,0
16204.0,23,1,1
16205.0,31,4,0
16206.0,55,4,0
16207.0,25,1,1
16208.0,45,2,1
16209.0,89,5,0
16210.0,2,18,0
16211.0,89,1,1
16212.0,19,2,1
16213.0,79,1,1
16214.0,171,3,1
16215.0,81,1,1
16216.0,267,1,1
16217.0,235,2,1
16218.0,30,7,0
16221.0,37,3,0
16222.0,318,1,1
16224.0,57,4,0
16225.0,45,5,0
16226.0,203,3,1
16227.0,225,1,1
16229.0,87,2,1
16230.0,190,2,1
16232.0,44,4,0
16233.0,71,3,0
16235.0,41,5,0
16236.0,78,1,1
16239.0,57,2,1
16240.0,24,2,1
16241.0,10,13,0
16242.0,8,7,0
16243.0,34,2,1
16244.0,212,2,1
16245.0,24,3,0
16247.0,170,1,1
16248.0,62,1,1
16249.0,53,5,0
16250.0,261,2,1
16253.0,67,2,1
16255.0,17,8,0
16256.0,267,1,1
16257.0,177,1,1
16258.0,45,5,0
16260.0,51,1,1
16261.0,17,4,0
16265.0,9,9,0
16266.0,74,7,0
16268.0,71,2,1
16270.0,353,1,1
16271.0,3,5,0
16272.0,117,1,1
16274.0,373,1,1
16275.0,197,1,1
16276.0,177,1,1
16278.0,100,1,1
16279.0,21,3,0
16281.0,72,1,1
16282.0,340,1,1
16283.0,6,5,0
16284.0,31,2,1
16287.0,170,1,1
16292.0,122,1,1
16293.0,22,10,0
16295.0,10,4,0
16297.0,269,1,1
16298.0,23,3,0
16302.0,127,1,1
16303.0,26,3,0
16305.0,139,1,1
16306.0,214,6,1
16308.0,38,4,0
16309.0,106,2,1
16311.0,18,2,1
16313.0,3,2,1
16315.0,331,1,1
16316.0,64,8,0
16317.0,120,3,1
16318.0,35,1,1
16319.0,218,1,1
16320.0,172,2,1
16321.0,72,5,0
16322.0,1,2,1
16323.0,196,1,1
16324.0,128,3,1
16325.0,47,3,0
16326.0,6,14,0
16327.0,14,6,0
16330.0,18,3,0
16332.0,28,7,0
16333.0,8,22,0
16337.0,37,1,1
16338.0,157,1,1
16339.0,284,1,1
16340.0,107,1,1
16341.0,25,4,0
16342.0,75,4,0
16343.0,16,2,1
16344.0,158,1,1
16345.0,44,1,1
16347.0,11,2,1
16348.0,32,7,0
16349.0,291,1,1
16350.0,21,4,0
16351.0,333,1,1
16352.0,18,2,1
16353.0,4,23,0
16354.0,63,2,1
16356.0,198,3,1
16357.0,33,3,0
16358.0,1,4,0
16359.0,7,9,0
16360.0,5,6,0
16361.0,10,4,0
16362.0,32,5,0
16363.0,53,1,1
16364.0,12,2,1
16365.0,18,9,0
16366.0,19,1,1
16367.0,37,2,1
16368.0,2,2,1
16369.0,18,3,0
16370.0,82,4,0
16372.0,33,2,1
16374.0,66,2,1
16376.0,9,2,1
16377.0,267,1,1
16378.0,247,3,1
16379.0,4,4,0
16380.0,61,1,1
16383.0,75,2,1
16384.0,90,2,1
16385.0,60,3,0
16386.0,29,2,1
16387.0,323,1,1
16389.0,53,4,0
16392.0,270,1,1
16393.0,2,13,0
16394.0,57,5,0
16395.0,61,5,0
16398.0,154,2,1
16399.0,19,2,1
16400.0,95,1,1
16401.0,1,12,0
16402.0,265,2,1
16403.0,312,1,1
16404.0,70,1,1
16405.0,302,2,1
16406.0,19,1,1
16407.0,13,10,0
16409.0,36,5,0
16411.0,19,2,1
16412.0,54,1,1
16413.0,57,1,1
16414.0,22,2,1
16415.0,44,1,1
16416.0,27,3,0
16418.0,45,3,0
16419.0,113,6,1
16422.0,17,51,0
16423.0,25,1,1
16424.0,191,1,1
16425.0,302,1,1
16426.0,2,10,0
16427.0,263,2,1
16429.0,106,1,1
16430.0,57,1,1
16431.0,213,3,1
16432.0,64,1,1
16433.0,28,1,1
16434.0,29,7,0
16438.0,6,5,0
16440.0,8,5,0
16441.0,67,2,1
16442.0,2,3,0
16444.0,46,4,0
16445.0,34,1,1
16446.0,1,2,1
16447.0,136,1,1
16448.0,198,1,1
16449.0,198,2,1
16450.0,150,1,1
16451.0,88,1,1
16454.0,45,2,1
16455.0,64,7,0
16456.0,99,5,1
16457.0,218,1,1
16458.0,3,18,0
16460.0,28,3,0
16461.0,178,1,1
16462.0,74,3,0
16463.0,21,4,0
16464.0,20,3,0
16466.0,34,7,0
16468.0,74,1,1
16469.0,24,4,0
16470.0,52,4,0
16471.0,275,1,1
16473.0,165,3,1
16474.0,7,7,0
16475.0,88,4,0
16477.0,64,7,0
16478.0,25,3,0
16479.0,10,2,1
16480.0,76,1,1
16482.0,16,1,1
16483.0,192,1,1
16484.0,174,2,1
16485.0,77,1,1
16488.0,33,3,0
16491.0,47,1,1
16493.0,80,4,0
16494.0,297,1,1
16495.0,3,3,0
16496.0,9,3,0
16497.0,50,6,0
16498.0,161,2,1
16499.0,360,2,1
16500.0,5,6,0
16503.0,107,4,1
16504.0,25,1,1
16505.0,32,1,1
16506.0,20,2,1
16509.0,297,1,1
16510.0,372,1,1
16511.0,22,3,0
16513.0,5,4,0
16515.0,52,5,0
16516.0,30,1,1
16517.0,277,1,1
16518.0,61,2,1
16519.0,25,2,1
16520.0,186,3,1
16523.0,2,21,0
16525.0,2,26,0
16526.0,172,1,1
16527.0,81,1,1
16528.0,4,1,1
16529.0,190,1,1
16531.0,22,7,0
16532.0,18,3,0
16533.0,19,3,0
16535.0,5,1,1
16536.0,110,1,1
16539.0,3,4,0
16542.0,54,1,1
16545.0,165,1,1
16546.0,291,2,1
16549.0,10,10,0
16550.0,109,5,1
16551.0,96,3,1
16552.0,243,2,1
16553.0,163,12,1
16554.0,42,3,0
16555.0,35,2,1
16556.0,67,7,0
16557.0,24,2,1
16558.0,1,20,0
16560.0,27,2,1
16561.0,6,2,1
16563.0,54,1,1
16565.0,364,1,1
16566.0,15,5,0
16567.0,194,2,1
16569.0,3,1,1
16570.0,15,10,0
16571.0,27,3,0
16572.0,127,3,1
16573.0,85,2,1
16574.0,71,1,1
16581.0,183,1,1
16582.0,113,1,1
16583.0,374,1,1
16584.0,80,2,1
16586.0,249,1,1
16587.0,232,1,1
16589.0,71,3,0
16591.0,69,1,1
16592.0,4,16,0
16593.0,51,3,0
16594.0,75,1,1
16595.0,61,1,1
16596.0,16,2,1
16597.0,4,1,1
16598.0,286,1,1
16600.0,4,6,0
16601.0,41,1,1
16602.0,36,1,1
16603.0,75,2,1
16607.0,18,14,0
16609.0,15,7,0
16610.0,219,1,1
16611.0,186,1,1
16612.0,33,4,0
16613.0,70,1,1
16614.0,183,1,1
16616.0,15,2,1
16617.0,236,1,1
16618.0,31,5,0
16619.0,264,1,1
16620.0,4,2,1
16621.0,52,4,0
16623.0,246,1,1
16624.0,81,2,1
16625.0,275,1,1
16626.0,1,17,0
16627.0,79,1,1
16628.0,30,5,0
16629.0,74,2,1
16633.0,17,6,0
16634.0,223,2,1
16637.0,32,4,0
16638.0,23,10,0
16639.0,31,3,0
16641.0,106,1,1
16642.0,5,2,1
16643.0,246,1,1
16644.0,178,2,1
16647.0,170,2,1
16648.0,43,1,1
16650.0,72,1,1
16652.0,59,7,0
16653.0,16,2,1
16654.0,141,4,1
16655.0,18,6,0
16656.0,22,15,0
16657.0,10,4,0
16658.0,368,1,1
16659.0,189,1,1
16660.0,16,4,0
16665.0,362,1,1
16666.0,19,1,1
16667.0,68,2,1
16668.0,15,6,0
16669.0,24,3,0
16670.0,17,11,0
16671.0,28,3,0
16672.0,2,20,0
16674.0,55,2,1
16676.0,34,4,0
16678.0,3,12,0
16679.0,366,1,1
16680.0,43,1,1
16681.0,73,6,0
16682.0,5,5,0
16684.0,4,28,0
16685.0,61,2,1
16686.0,47,7,0
16688.0,1,4,0
16689.0,76,2,1
16690.0,72,2,1
16692.0,256,2,1
16693.0,69,2,1
16696.0,135,4,1
16697.0,241,1,1
16698.0,227,2,1
16700.0,9,13,0
16701.0,9,13,0
16705.0,1,20,0
16706.0,37,3,0
16708.0,46,1,1
16709.0,85,5,0
16710.0,19,10,0
16711.0,3,5,0
16712.0,9,11,0
16713.0,19,15,0
16714.0,219,3,1
16715.0,78,1,1
16716.0,267,2,1
16717.0,24,6,0
16718.0,369,1,1
16719.0,15,7,0
16720.0,26,1,1
16721.0,262,1,1
16722.0,17,13,0
16723.0,91,2,1
16725.0,302,7,1
16726.0,26,5,0
16727.0,364,1,1
16728.0,46,4,0
16729.0,38,21,0
16730.0,52,3,0
16732.0,32,1,1
16734.0,52,3,0
16735.0,79,5,0
16737.0,53,1,1
16738.0,298,1,1
16739.0,177,1,1
16742.0,47,1,1
16743.0,29,7,0
16744.0,11,7,0
16745.0,87,17,0
16746.0,5,18,0
16747.0,38,2,1
16748.0,18,5,0
16750.0,45,5,0
16751.0,31,1,1
16752.0,373,1,1
16753.0,58,1,1
16754.0,372,1,1
16755.0,114,3,1
16756.0,215,1,1
16757.0,319,1,1
16758.0,65,1,1
16759.0,8,3,0
16761.0,97,1,1
16762.0,20,3,0
16763.0,199,1,1
16764.0,4,13,0
16765.0,294,1,1
16766.0,273,2,1
16767.0,31,11,0
16768.0,48,3,0
16769.0,260,1,1
16770.0,58,5,0
16771.0,33,5,0
16773.0,57,1,1
16774.0,68,4,0
16775.0,10,11,0
16776.0,60,1,1
16777.0,80,2,1
16778.0,74,2,1
16779.0,2,22,0
16780.0,100,2,1
16781.0,372,1,1
16782.0,10,13,0
16784.0,20,1,1
16788.0,123,2,1
16789.0,8,1,1
16790.0,4,6,0
16791.0,29,7,0
16792.0,282,2,1
16793.0,57,1,1
16794.0,1,10,0
16795.0,365,1,1
16796.0,89,1,1
16800.0,11,1,1
16801.0,163,4,1
16803.0,65,1,1
16804.0,23,3,0
16805.0,174,2,1
16806.0,103,4,1
16807.0,143,3,1
16808.0,99,2,1
16809.0,23,5,0
16810.0,192,1,1
16811.0,5,2,1
16812.0,361,1,1
16813.0,8,10,0
16814.0,14,21,0
16816.0,103,4,1
16817.0,3,9,0
16818.0,11,11,0
16820.0,96,1,1
16823.0,227,1,1
16824.0,16,2,1
16825.0,39,2,1
16826.0,51,1,1
16828.0,93,2,1
16829.0,157,1,1
16830.0,39,1,1
16832.0,184,3,1
16833.0,1,4,0
16834.0,228,1,1
16835.0,128,2,1
16836.0,40,2,1
16837.0,31,11,0
16838.0,197,2,1
16839.0,9,34,0
16841.0,37,6,0
16842.0,101,3,1
16843.0,43,16,0
16846.0,50,1,1
16847.0,43,1,1
16848.0,53,1,1
16849.0,187,1,1
16850.0,334,1,1
16851.0,4,3,0
16852.0,10,2,1
16855.0,24,2,1
16856.0,15,1,1
16858.0,369,1,1
16859.0,145,2,1
16861.0,60,2,1
16863.0,31,2,1
16866.0,141,3,1
16869.0,23,4,0
16871.0,22,6,0
16872.0,77,3,0
16873.0,5,6,0
16875.0,67,5,0
16877.0,12,6,0
16878.0,84,1,1
16880.0,31,7,0
16881.0,67,1,1
16882.0,67,3,0
16883.0,187,2,1
16884.0,38,2,1
16885.0,15,3,0
16887.0,35,1,1
16889.0,195,3,1
16891.0,2,5,0
16892.0,1,5,0
16893.0,367,1,1
16895.0,65,1,1
16897.0,299,2,1
16898.0,26,3,0
16899.0,8,6,0
16900.0,17,3,0
16902.0,116,1,1
16903.0,29,1,1
16904.0,4,16,0
16905.0,5,7,0
16906.0,82,4,0
16907.0,29,5,0
16909.0,72,1,1
16910.0,4,8,0
16912.0,29,11,0
16913.0,290,1,1
16914.0,36,1,1
16915.0,9,6,0
16916.0,24,2,1
16917.0,277,1,1
16918.0,50,6,0
16919.0,156,11,1
16921.0,61,1,1
16923.0,12,19,0
16924.0,21,3,0
16926.0,371,1,1
16927.0,116,3,1
16928.0,80,17,0
16929.0,4,7,0
16930.0,26,3,0
16931.0,5,21,0
16932.0,53,1,1
16933.0,1,2,1
16934.0,55,2,1
16936.0,26,1,1
16938.0,9,4,0
16940.0,52,3,0
16942.0,13,9,0
16943.0,212,3,1
16945.0,22,19,0
16947.0,236,1,1
16948.0,139,3,1
16949.0,4,6,0
16950.0,57,3,0
16951.0,135,3,1
16952.0,109,2,1
16953.0,30,1,1
16954.0,1,9,0
16955.0,185,4,1
16956.0,18,1,1
16957.0,239,2,1
16959.0,87,1,1
16960.0,39,3,0
16961.0,116,1,1
16963.0,187,1,1
16965.0,227,1,1
16966.0,8,7,0
16967.0,189,1,1
16968.0,4,2,1
16969.0,39,3,0
16971.0,38,1,1
16976.0,267,1,1
16978.0,78,1,1
16979.0,4,6,0
16980.0,255,2,1
16982.0,61,1,1
16983.0,13,7,0
16984.0,88,2,1
16985.0,17,10,0
16986.0,30,2,1
16987.0,3,7,0
16988.0,5,1,1
16989.0,7,6,0
16990.0,219,1,1
16992.0,11,5,0
16996.0,30,6,0
16997.0,288,3,1
16998.0,150,4,1
16999.0,23,2,1
17001.0,1,11,0
17002.0,86,3,0
17004.0,46,2,1
17006.0,5,4,0
17007.0,51,6,0
17010.0,18,1,1
17011.0,30,1,1
17014.0,8,3,0
17015.0,29,3,0
17017.0,3,20,0
17018.0,41,2,1
17019.0,11,4,0
17022.0,31,1,1
17024.0,45,3,0
17025.0,61,3,0
17026.0,185,2,1
17027.0,79,6,0
17029.0,111,2,1
17030.0,64,1,1
17031.0,12,2,1
17033.0,86,3,0
17034.0,16,3,0
17035.0,246,2,1
17037.0,88,1,1
17038.0,30,1,1
17040.0,138,1,1
17041.0,27,3,0
17042.0,3,5,0
17043.0,32,4,0
17044.0,25,1,1
17045.0,113,3,1
17046.0,157,1,1
17047.0,85,3,0
17048.0,118,3,1
17049.0,3,9,0
17050.0,96,6,1
17051.0,194,1,1
17052.0,28,1,1
17053.0,131,1,1
17054.0,28,5,0
17058.0,82,3,0
17059.0,30,5,0
17060.0,266,1,1
17061.0,74,11,0
17062.0,314,4,1
17063.0,21,7,0
17064.0,59,3,0
17068.0,12,21,0
17069.0,28,9,0
17070.0,114,1,1
17071.0,28,9,0
17073.0,18,4,0
17075.0,18,4,0
17076.0,36,3,0
17078.0,36,2,1
17079.0,78,1,1
17080.0,22,2,1
17081.0,25,2,1
17082.0,33,2,1
17083.0,109,3,1
17084.0,35,2,1
17085.0,123,5,1
17086.0,7,6,0
17088.0,28,4,0
17090.0,4,7,0
17091.0,3,9,0
17092.0,50,4,0
17094.0,322,1,1
17095.0,23,3,0
17096.0,15,4,0
17097.0,2,8,0
17100.0,18,2,1
17101.0,10,4,0
17102.0,262,1,1
17105.0,159,2,1
17107.0,33,6,0
17109.0,29,6,0
17110.0,165,1,1
17111.0,47,1,1
17114.0,6,8,0
17115.0,8,3,0
17117.0,288,1,1
17118.0,318,1,1
17119.0,3,2,1
17120.0,233,1,1
17122.0,119,1,1
17123.0,162,1,1
17124.0,185,1,1
17125.0,50,1,1
17126.0,152,5,1
17128.0,335,1,1
17131.0,5,5,0
17133.0,16,7,0
17134.0,107,2,1
17135.0,16,7,0
17138.0,276,1,1
17139.0,16,12,0
17140.0,247,1,1
17142.0,239,1,1
17144.0,1,2,1
17146.0,106,3,1
17147.0,23,4,0
17148.0,52,1,1
17152.0,195,3,1
17153.0,24,1,1
17154.0,75,1,1
17155.0,18,2,1
17157.0,8,2,1
17158.0,32,3,0
17159.0,22,3,0
17160.0,31,6,0
17162.0,29,10,0
17163.0,22,2,1
17164.0,33,7,0
17165.0,284,1,1
17166.0,39,2,1
17169.0,58,2,1
17171.0,289,1,1
17172.0,79,1,1
17173.0,5,8,0
17174.0,218,1,1
17175.0,44,4,0
17176.0,202,1,1
17179.0,178,3,1
17180.0,56,4,0
17181.0,57,2,1
17183.0,8,6,0
17186.0,47,2,1
17187.0,227,1,1
17188.0,11,7,0
17189.0,106,2,1
17190.0,59,2,1
17191.0,28,7,0
17193.0,36,7,0
17194.0,274,2,1
17197.0,30,1,1
17198.0,24,3,0
17201.0,54,1,1
17203.0,36,6,0
17204.0,175,4,1
17205.0,54,1,1
17206.0,53,1,1
17211.0,27,8,0
17212.0,253,1,1
17213.0,40,7,0
17214.0,60,6,0
17217.0,234,1,1
17218.0,4,10,0
17219.0,32,1,1
17220.0,24,14,0
17221.0,7,2,1
17222.0,65,1,1
17223.0,310,2,1
17226.0,309,1,1
17227.0,19,6,0
17228.0,16,8,0
17229.0,96,2,1
17230.0,264,8,1
17231.0,12,10,0
17232.0,3,2,1
17233.0,35,1,1
17234.0,183,1,1
17235.0,25,2,1
17236.0,13,6,0
17237.0,11,2,1
17238.0,3,17,0
17239.0,313,1,1
17242.0,108,2,1
17243.0,1,26,0
17244.0,53,1,1
17245.0,205,1,1
17247.0,15,1,1
17248.0,120,1,1
17250.0,4,2,1
17251.0,363,1,1
17252.0,117,2,1
17253.0,18,1,1
17254.0,5,2,1
17255.0,41,2,1
17256.0,107,2,1
17259.0,148,2,1
17262.0,52,5,0
17263.0,208,1,1
17265.0,139,2,1
17266.0,2,3,0
17267.0,127,2,1
17268.0,108,4,1
17272.0,42,4,0
17274.0,35,1,1
17277.0,228,2,1
17278.0,241,1,1
17279.0,58,1,1
17282.0,130,3,1
17284.0,60,6,0
17286.0,22,1,1
17287.0,26,7,0
17288.0,9,7,0
17289.0,32,3,0
17290.0,4,2,1
17291.0,308,1,1
17293.0,8,9,0
17295.0,29,3,0
17297.0,17,1,1
17298.0,101,2,1
17299.0,12,4,0
17301.0,21,1,1
17302.0,15,5,0
17303.0,361,1,1
17306.0,11,19,0
17309.0,95,1,1
17311.0,78,2,1
17312.0,139,3,1
17313.0,31,1,1
17314.0,25,8,0
17315.0,2,38,0
17317.0,46,3,0
17320.0,100,3,1
17321.0,8,2,1
17323.0,15,7,0
17324.0,18,4,0
17325.0,280,1,1
17329.0,14,2,1
17330.0,23,2,1
17331.0,124,1,1
17333.0,86,1,1
17334.0,302,2,1
17337.0,151,4,1
17338.0,17,8,0
17339.0,94,2,1
17340.0,30,11,0
17341.0,157,3,1
17343.0,355,1,1
17344.0,46,1,1
17345.0,15,4,0
17346.0,4,15,0
17347.0,86,1,1
17348.0,15,5,0
17349.0,179,1,1
17350.0,8,4,0
17351.0,36,3,0
17353.0,129,2,1
17354.0,51,1,1
17356.0,312,1,1
17357.0,24,2,1
17358.0,303,2,1
17359.0,11,1,1
17360.0,17,3,0
17361.0,49,3,0
17362.0,239,2,1
17364.0,1,11,0
17365.0,13,8,0
17367.0,238,1,1
17368.0,23,8,0
17370.0,73,4,0
17371.0,17,3,0
17372.0,41,8,0
17373.0,40,4,0
17374.0,219,2,1
17375.0,199,3,1
17376.0,71,2,1
17377.0,24,20,0
17379.0,11,1,1
17381.0,9,29,0
17382.0,65,1,1
17383.0,4,1,1
17384.0,19,2,1
17385.0,15,1,1
17386.0,8,6,0
17387.0,20,2,1
17388.0,78,4,0
17389.0,1,34,0
17391.0,164,2,1
17392.0,307,2,1
17394.0,219,1,1
17396.0,39,8,0
17397.0,22,2,1
17398.0,115,3,1
17400.0,126,5,1
17402.0,5,13,0
17403.0,36,1,1
17404.0,4,15,0
17405.0,1,3,0
17406.0,333,3,1
17408.0,163,1,1
17409.0,185,2,1
17410.0,16,5,0
17411.0,12,3,0
17412.0,3,7,0
17414.0,44,2,1
17415.0,80,1,1
17416.0,30,7,0
17418.0,42,2,1
17419.0,11,12,0
17420.0,50,3,0
17422.0,16,6,0
17423.0,46,2,1
17425.0,19,2,1
17426.0,8,6,0
17427.0,72,1,1
17428.0,1,28,0
17429.0,128,3,1
17430.0,33,2,1
17431.0,313,1,1
17432.0,18,2,1
17433.0,88,1,1
17434.0,2,7,0
17436.0,2,2,1
17438.0,254,1,1
17440.0,157,3,1
17442.0,37,6,0
17443.0,220,1,1
17444.0,148,3,1
17446.0,177,2,1
17447.0,40,2,1
17449.0,2,7,0
17450.0,8,46,0
17451.0,1,7,0
17453.0,18,2,1
17454.0,192,4,1
17455.0,204,1,1
17456.0,365,1,1
17457.0,127,5,1
17458.0,15,1,1
17459.0,43,2,1
17460.0,94,6,1
17461.0,23,3,0
17462.0,60,2,1
17463.0,16,5,0
17464.0,158,1,1
17466.0,10,2,1
17468.0,10,2,1
17469.0,16,5,0
17470.0,45,5,0
17472.0,191,3,1
17475.0,79,1,1
17480.0,78,1,1
17481.0,4,4,0
17483.0,65,3,0
17486.0,261,1,1
17489.0,59,2,1
17490.0,1,7,0
17491.0,1,10,0
17492.0,248,1,1
17495.0,8,2,1
17496.0,359,1,1
17498.0,76,1,1
17499.0,290,1,1
17500.0,17,3,0
17501.0,221,2,1
17502.0,9,4,0
17503.0,3,2,1
17504.0,206,9,1
17505.0,162,2,1
17506.0,76,1,1
17507.0,262,2,1
17508.0,281,1,1
17509.0,58,8,0
17510.0,25,1,1
17511.0,3,31,0
17512.0,29,10,0
17513.0,72,1,1
17514.0,128,1,1
17515.0,31,4,0
17516.0,15,5,0
17517.0,309,1,1
17519.0,17,6,0
17520.0,54,1,1
17521.0,30,3,0
17522.0,2,5,0
17523.0,11,4,0
17524.0,361,1,1
17525.0,360,1,1
17526.0,5,4,0
17527.0,54,4,0
17528.0,1,8,0
17530.0,1,10,0
17531.0,190,1,1
17534.0,54,1,1
17535.0,280,1,1
17536.0,177,1,1
17537.0,30,2,1
17538.0,26,1,1
17540.0,25,2,1
17542.0,270,1,1
17545.0,43,3,0
17548.0,234,1,1
17549.0,24,2,1
17550.0,197,3,1
17551.0,359,1,1
17552.0,60,4,0
17553.0,130,1,1
17554.0,1,5,0
17555.0,20,2,1
17556.0,206,1,1
17557.0,14,3,0
