CustomerID,Recency,Frequency,Monetary,FutureRevenue
15547.0,11,7,2404.53,2550.31
15549.0,133,1,942.1,751.16
15550.0,119,1,137.89999999999998,437.73
15552.0,34,1,90.12,0.0
15554.0,95,1,217.2,0.0
15555.0,7,6,1783.5,3021.67
15561.0,33,1,265.75,534.84
15562.0,169,1,134.55,0.0
15563.0,18,2,735.62,664.8199999999999
15569.0,149,1,288.5,1087.21
15570.0,23,8,2525.42,1640.1
15572.0,66,3,876.04,1676.82
15574.0,176,3,590.15,112.1
15577.0,122,1,29.65,229.23
15579.0,131,1,199.6,149.0
15581.0,43,8,634.96,3045.01
15582.0,37,1,303.61,379.3
15587.0,169,1,344.88,568.8000000000001
15589.0,73,3,478.53000000000003,0.0
15594.0,52,1,267.91,1503.87
15596.0,32,4,1389.69,16.9
15599.0,21,1,448.83,312.90999999999997
15601.0,21,9,4748.59,2027.97
15602.0,18,5,542.95,754.92
15605.0,69,3,690.1800000000001,508.05
15606.0,40,6,1826.35,1093.81
15607.0,154,1,104.76,0.0
15609.0,1,1,298.48,0.0
15611.0,8,4,432.1,1159.3500000000001
15615.0,1,12,5221.96,5177.78
15620.0,38,2,875.01,678.17
15622.0,14,5,2602.0,1107.56
15624.0,24,2,311.4,276.73
15625.0,52,1,695.3299999999999,838.93
15626.0,147,1,281.88,393.92
15628.0,72,2,691.01,2179.23
15630.0,22,1,396.86,789.49
15632.0,42,3,1242.5,2042.81
15636.0,99,1,306.7,418.06
15640.0,2,8,6780.22,5735.4400000000005
15641.0,78,3,1305.38,581.82
15643.0,9,3,664.0,0.0
15644.0,73,3,423.19,389.81
15646.0,64,2,340.04,107.60000000000001
15648.0,21,2,657.35,0.0
15649.0,153,2,816.0,0.0
15651.0,78,1,227.32,418.98
15655.0,60,1,560.67,0.0
15656.0,38,2,306.86,441.64
15658.0,7,5,1024.1000000000001,0.0
15660.0,21,4,739.02,861.84
15661.0,134,2,309.8,0.0
15665.0,60,1,1476.22,765.79
15668.0,35,1,76.32000000000001,0.0
15669.0,81,1,198.8,485.54
15670.0,114,1,173.05,0.0
15671.0,60,3,1033.13,1624.0
15673.0,32,2,1785.73,1095.29
15674.0,31,4,1379.66,1066.94
15675.0,97,1,45.0,278.69
15676.0,101,1,897.8,2537.96
15680.0,183,1,478.89,854.79
15681.0,97,1,345.68,1080.48
15687.0,4,5,1679.45,1313.65
15689.0,179,1,103.5,150.6
15691.0,69,1,136.8,0.0
15694.0,5,8,3001.7,3477.7
15695.0,84,2,409.98,0.0
15696.0,38,6,1637.9,1098.56
15703.0,82,1,211.5,0.0
15704.0,4,2,1507.32,786.3000000000001
15705.0,18,1,143.1,0.0
15708.0,40,5,2068.3,1295.94
15709.0,101,1,133.25,0.0
15712.0,105,1,299.8,772.5600000000001
15713.0,183,1,171.15,185.55
15716.0,19,3,902.44,216.37
15717.0,51,1,150.3,0.0
15719.0,17,7,2430.97,2614.64
15722.0,5,2,770.65,1451.91
15723.0,182,1,203.1,0.0
15724.0,18,2,218.25,0.0
15727.0,15,4,3250.87,1928.09
15729.0,30,1,85.0,0.0
15730.0,24,1,467.43,653.45
15732.0,29,2,294.12,0.0
15733.0,100,1,162.3,0.0
15734.0,17,1,578.6500000000001,760.8000000000001
15737.0,3,4,729.73,475.39
15738.0,1,10,2929.06,1883.3600000000001
15743.0,2,1,322.55,461.91
15745.0,53,1,302.85,791.74
15749.0,52,3,44534.3,0.0
15750.0,100,3,612.57,1852.91
15752.0,67,3,1045.18,1592.2
15753.0,122,1,79.2,0.0
15754.0,64,1,91.8,366.77
15755.0,52,2,620.73,1743.52
15756.0,30,2,249.12,283.84
15757.0,35,1,261.36,453.06
15759.0,35,3,253.04,0.0
15764.0,1,3,1694.52,1585.45
15768.0,21,2,479.15,142.68
15769.0,15,13,27889.72,28363.0
15775.0,62,1,104.9,0.0
15777.0,58,4,1047.11,0.0
15780.0,1,3,475.28000000000003,0.0
15781.0,123,1,83.35,262.11
15785.0,14,2,1330.4,998.5699999999999
15789.0,175,1,351.3,0.0
15791.0,21,1,1223.24,389.45000000000005
15793.0,86,1,306.64,658.97
15796.0,5,4,1249.92,1461.64
15797.0,31,3,1840.2,367.2
15799.0,2,2,481.24,402.90000000000003
15800.0,64,1,244.5,454.58
15804.0,16,1,525.36,3681.03
15805.0,3,7,2704.42,2824.06
15806.0,94,1,300.36,484.22
15808.0,123,4,3734.9700000000003,0.0
15809.0,1,4,399.21,116.56
15810.0,49,2,854.12,537.86
15811.0,23,4,1294.84,923.78
15812.0,6,3,1054.22,746.9200000000001
15813.0,25,2,1303.9099999999999,0.0
15815.0,29,3,1394.08,706.52
15819.0,16,2,1177.14,728.3100000000001
15820.0,137,1,206.98,0.0
15822.0,176,1,440.2,445.27
15823.0,189,1,15.0,0.0
15826.0,28,1,720.0,934.3100000000001
15827.0,32,9,911.69,924.4
15831.0,141,1,309.94,491.82
15832.0,71,1,836.79,0.0
15834.0,94,2,1281.37,952.38
15835.0,77,2,488.31,465.78
15838.0,8,7,8208.88,25434.2
15841.0,35,2,613.26,610.8000000000001
15843.0,121,1,118.95000000000002,0.0
15845.0,28,3,1537.16,2174.61
15847.0,105,1,180.68,208.59
15852.0,4,2,160.71,0.0
15854.0,21,6,1584.39,1390.26
15855.0,1,4,474.69,237.55
15856.0,21,8,6939.47,9448.1
15858.0,106,2,816.22,622.63
15860.0,50,3,420.26,556.95
15861.0,84,2,722.48,2442.88
15862.0,21,2,491.01,341.87
15863.0,10,1,9.2,59.64
15864.0,133,1,242.42000000000002,1693.9
15865.0,31,1,313.93,581.2
15867.0,13,9,1755.05,2057.59
15869.0,94,2,149.64,0.0
15874.0,35,5,2162.8,2243.08
15880.0,186,1,343.28000000000003,0.0
15881.0,129,5,501.39000000000004,0.0
15882.0,16,4,516.36,0.0
15885.0,126,1,15.0,364.35
15889.0,186,1,297.92,148.95
15891.0,44,1,524.52,0.0
15894.0,70,2,263.55,0.0
15897.0,11,2,222.05,0.0
15898.0,44,4,1002.99,385.89
15899.0,186,1,56.25,0.0
15903.0,45,2,641.6400000000001,4485.12
15906.0,37,3,683.16,884.53
15907.0,27,1,251.18,716.27
15910.0,24,4,550.61,681.57
15912.0,50,1,141.49,123.13
15916.0,9,5,848.53,679.5600000000001
15917.0,65,1,123.1,0.0
15918.0,8,2,334.23,0.0
15919.0,186,1,270.72,369.17
15922.0,190,1,369.5,0.0
15923.0,190,1,127.08,0.0
15925.0,11,1,207.15,0.0
15932.0,32,4,1273.25,1222.62
15935.0,56,2,416.86,0.0
15938.0,18,4,335.3,69.28
15939.0,13,9,4632.35,1482.66
15940.0,128,1,35.8,0.0
15944.0,94,1,325.1,0.0
15945.0,182,1,181.0,0.0
15950.0,177,1,428.82000000000005,1336.69
15951.0,103,1,375.16999999999996,333.05
15952.0,42,1,232.65,573.92
15953.0,29,4,826.14,833.24
15955.0,21,3,1445.6200000000001,2970.64
15965.0,184,1,156.19,689.45
15967.0,136,1,173.8,245.03
15969.0,3,1,308.7,357.4
15970.0,121,1,314.1,0.0
15971.0,59,4,1086.15,3113.7
15973.0,184,1,307.82000000000005,0.0
15974.0,1,4,2054.85,1387.3
15976.0,37,1,209.99,220.95
15980.0,71,1,760.18,1638.68
15981.0,28,4,1622.2,1786.28
15983.0,178,3,1148.27,326.75
15984.0,50,5,782.08,2055.59
15985.0,54,1,899.58,242.84
15987.0,17,4,516.08,935.2
15990.0,104,1,401.37,390.74
15996.0,81,3,655.27,405.41
15998.0,80,2,1782.22,1307.75
16003.0,177,1,1181.0,1554.3700000000001
16005.0,88,1,177.59,437.8
16006.0,28,1,101.4,0.0
16007.0,32,1,369.75,1332.19
16008.0,22,1,139.15,339.63
16010.0,63,3,407.5,0.0
16011.0,1,7,1228.41,2134.2999999999997
16013.0,1,23,12801.32,24329.28
16014.0,108,1,262.93,399.45
16016.0,13,4,817.57,691.19
16019.0,49,6,2489.5,1296.74
16022.0,77,1,628.28,0.0
16023.0,9,2,500.69,219.12
16027.0,36,3,516.6700000000001,417.95000000000005
16029.0,4,30,36388.26,44636.58
16030.0,127,1,331.24,0.0
16031.0,64,1,305.63,243.31
16033.0,18,11,3277.67,5538.7300000000005
16034.0,13,3,437.7,0.0
16036.0,80,1,188.73,570.19
16037.0,87,3,855.02,0.0
16038.0,19,1,316.95,154.83
16040.0,86,1,422.43,891.12
16042.0,149,1,24.95,1172.32
16043.0,28,3,676.49,97.5
16045.0,63,2,861.25,479.45
16048.0,190,2,256.44,0.0
16055.0,38,1,134.8,0.0
16057.0,28,3,1059.54,1203.58
16059.0,72,3,647.7,812.16
16062.0,58,2,578.18,575.44
16063.0,77,1,335.32,0.0
16065.0,182,1,372.09,0.0
16072.0,105,1,584.3199999999999,0.0
16073.0,114,1,122.39999999999999,0.0
16076.0,26,1,305.45000000000005,1929.28
16078.0,101,1,79.2,0.0
16080.0,91,1,130.26,86.9
16081.0,2,3,992.37,1814.53
16083.0,178,1,337.98,979.64
16084.0,116,1,436.18,0.0
16085.0,54,2,325.04,656.47
16086.0,17,3,587.0600000000001,534.33
16091.0,16,1,157.25,157.81
16092.0,14,2,593.73,224.13
16094.0,36,1,252.1,826.13
16096.0,81,1,320.62,0.0
16097.0,57,1,185.04999999999998,0.0
16098.0,2,4,1222.22,783.41
16099.0,43,1,318.3,413.6
16103.0,4,3,805.26,624.38
16105.0,66,1,336.96,0.0
16109.0,36,2,611.88,0.0
16110.0,79,2,693.93,643.55
16112.0,150,2,136.14,59.599999999999994
16115.0,30,3,510.9,1157.07
16116.0,29,1,612.78,0.0
16117.0,7,1,232.21,0.0
16121.0,33,1,287.89,579.22
16122.0,150,2,249.84,434.58000000000004
16124.0,134,1,249.0,0.0
16125.0,184,1,289.35,0.0
16126.0,1,2,1844.0,4443.77
16128.0,100,1,388.3,1491.92
16131.0,24,2,1664.52,1842.02
16133.0,3,12,6791.37,7797.67
16134.0,176,1,283.53000000000003,334.56
16135.0,80,1,517.55,0.0
16136.0,95,1,159.3,550.08
16139.0,24,1,139.79999999999998,495.61
16140.0,188,1,124.14,601.04
16142.0,67,1,535.34,0.0
16143.0,30,4,1574.17,850.77
16144.0,64,1,175.2,0.0
16145.0,43,4,1316.28,2483.21
16146.0,21,2,659.13,75.0
16148.0,113,1,76.32000000000001,0.0
16150.0,87,2,964.48,1088.54
16152.0,86,1,1829.04,0.0
16153.0,3,3,700.1,1124.13
16156.0,23,3,1060.57,2061.4700000000003
16159.0,99,1,348.2,0.0
16161.0,15,10,2288.1,3287.46
16162.0,69,1,37.4,0.0
16163.0,49,2,856.6,0.0
16168.0,3,10,1395.31,2392.29
16170.0,1,3,944.87,940.18
16172.0,59,1,199.38,940.83
16175.0,22,2,466.98,570.61
16180.0,28,4,2745.43,7508.75
16182.0,21,2,2517.0,4100.65
16184.0,28,1,148.22,1010.57
16185.0,50,1,335.0,194.41
16186.0,6,5,1347.35,2659.59
16187.0,20,7,2564.64,4346.8
16188.0,44,2,565.77,416.09
16191.0,80,8,2615.68,2564.84
16193.0,54,1,314.45,0.0
16202.0,178,1,365.27,0.0
16203.0,44,2,318.3,274.6
16206.0,26,2,288.75,248.31
16208.0,106,1,497.59,166.67
16209.0,4,2,568.0600000000001,1694.5600000000002
16210.0,30,9,10593.210000000001,10493.09
16212.0,100,1,498.15000000000003,192.19
16214.0,70,2,749.67,313.08000000000004
16216.0,84,1,914.9300000000001,0.0
16217.0,52,2,304.25,0.0
16218.0,24,4,1728.76,1355.92
16221.0,93,2,315.37,549.49
16222.0,135,1,846.72,0.0
16224.0,57,2,543.21,752.09
16225.0,94,2,416.61,679.71
16226.0,20,3,255.12,0.0
16227.0,42,1,314.22,0.0
16229.0,30,1,358.2,652.4
16230.0,7,2,542.03,0.0
16232.0,32,2,366.47,624.41
16233.0,147,2,326.5,210.18
16235.0,4,3,665.29,202.01999999999998
16239.0,7,1,347.9,66.3
16241.0,30,4,833.96,1773.91
16242.0,31,2,392.9,3210.31
16244.0,29,2,1522.75,0.0
16245.0,74,1,453.98,959.6800000000001
16249.0,18,2,1020.53,779.54
16250.0,78,2,389.44,0.0
16253.0,72,1,1700.4,1983.46
16255.0,63,4,1061.67,1558.24
16256.0,84,1,752.4300000000001,0.0
16258.0,36,1,1032.46,4171.05
16261.0,63,1,254.96,491.87
16265.0,78,5,2875.14,2571.86
16266.0,17,3,371.84,490.05
16270.0,170,1,1141.24,0.0
16271.0,175,1,133.22,1296.02
16274.0,190,1,357.95,0.0
16275.0,14,1,559.87,0.0
16282.0,157,1,168.3,0.0
16283.0,25,1,277.81,1293.0
16293.0,25,4,1129.74,1119.25
16297.0,86,1,301.9,0.0
16298.0,4,1,114.3,483.90000000000003
16303.0,150,1,827.1800000000001,4533.45
16306.0,31,6,632.27,0.0
16308.0,34,2,960.0,1600.0
16309.0,58,1,334.2,372.37
16315.0,148,1,226.37,0.0
16316.0,24,5,1829.1100000000001,1109.8
16317.0,114,1,570.76,770.89
16319.0,35,1,404.40000000000003,0.0
16320.0,30,1,852.68,185.78
16321.0,122,3,223.65,150.0
16323.0,13,1,207.50000000000003,0.0
16325.0,63,1,190.82000000000002,403.42
16326.0,32,3,535.6800000000001,2575.28
16327.0,16,4,2469.64,1374.58
16332.0,122,1,122.3,1470.9
16333.0,9,16,13087.2,13539.6
16339.0,101,1,109.95,0.0
16341.0,18,1,797.65,1174.22
16348.0,8,3,583.3199999999999,886.13
16349.0,108,1,53.5,0.0
16350.0,151,1,376.7,739.77
16351.0,150,1,153.9,0.0
16353.0,35,11,2155.28,4520.43
16356.0,15,3,211.77,0.0
16357.0,31,1,137.9,520.98
16358.0,1,1,462.15000000000003,1565.3500000000001
16359.0,31,5,1016.26,734.66
16365.0,70,3,489.35999999999996,1051.06
16367.0,180,1,170.91,633.58
16369.0,14,1,354.45,1199.21
16370.0,42,1,275.54,1045.02
16374.0,79,1,156.3,316.73
16377.0,84,1,676.2,0.0
16378.0,64,3,362.95,0.0
16383.0,85,1,309.46,358.90000000000003
16384.0,81,1,409.1,175.4
16385.0,183,1,148.23000000000002,407.66
16386.0,71,1,61.10000000000001,256.1
16387.0,140,1,94.36,0.0
16389.0,22,2,670.17,711.9
16392.0,87,1,221.19,0.0
16393.0,2,6,972.84,2073.37
16394.0,65,2,619.3,936.04
16395.0,141,2,450.56,1036.34
16398.0,71,1,1169.95,535.85
16399.0,52,1,178.41,230.16
16401.0,28,5,1661.8899999999999,2436.43
16402.0,82,2,299.6,0.0
16403.0,129,1,177.5,0.0
16405.0,119,2,167.25,0.0
16407.0,11,5,794.74,1332.19
16409.0,59,2,803.5600000000001,1225.32
16411.0,186,1,131.5,83.15
16414.0,97,1,50.8,75.45
16418.0,43,1,145.91,529.36
16419.0,92,2,516.9300000000001,455.3
16422.0,3,28,19292.85,15391.55
16424.0,8,1,133.56,0.0
16425.0,119,1,302.7,0.0
16426.0,93,1,328.37,1579.88
16427.0,80,2,241.06,0.0
16431.0,30,3,642.81,0.0
16434.0,9,3,724.22,798.03
16440.0,32,1,272.46,3368.21
16441.0,108,1,211.0,170.2
16442.0,45,2,437.03,179.76
16444.0,12,2,240.08,414.59
16446.0,23,1,2.9,168469.6
16448.0,15,1,188.89000000000001,0.0
16449.0,15,2,707.69,0.0
16455.0,22,5,1133.78,707.4
16456.0,45,3,1576.6100000000001,581.76
16457.0,35,1,208.36,0.0
16458.0,5,7,1305.7,2177.04
16462.0,3,2,68.0,68.0
16463.0,21,1,319.37,1103.03
16466.0,26,2,324.07,1279.39
16469.0,63,2,276.88,373.55
16470.0,10,2,345.66,416.73
16471.0,92,1,223.95000000000002,0.0
16473.0,104,2,217.81,98.3
16475.0,91,1,310.0,234.3
16477.0,31,5,1552.51,941.95
16483.0,9,1,139.35,0.0
16484.0,8,1,285.7,118.60000000000001
16493.0,102,2,367.8,983.83
16494.0,114,1,826.53,0.0
16495.0,93,2,246.51,437.9
16496.0,25,2,1185.04,414.48
16497.0,20,5,1550.7,1414.99
16499.0,177,2,365.45,0.0
16500.0,148,1,165.0,235.86
16503.0,31,3,1093.39,338.54
16509.0,114,1,363.7,0.0
16510.0,189,1,248.1,0.0
16511.0,84,1,340.75,609.51
16515.0,64,2,622.33,1004.8
16517.0,94,1,162.7,0.0
16518.0,101,1,190.7,293.62
16519.0,182,1,103.7,111.38
16520.0,3,3,1046.57,0.0
16523.0,17,8,2835.6,6582.87
16525.0,2,16,8187.11,4840.34
16529.0,7,1,455.25,0.0
16531.0,111,3,484.83,759.76
16532.0,156,1,1910.4,4838.4
16539.0,37,3,1053.61,335.2
16546.0,108,2,787.15,0.0
16549.0,151,1,119.49000000000001,4035.15
16550.0,2,3,1426.33,872.64
16551.0,154,1,311.07,611.05
16552.0,60,2,379.73,0.0
16553.0,22,9,4731.18,988.64
16554.0,39,2,314.11,522.99
16556.0,19,4,1638.82,1674.97
16558.0,10,10,3450.58,4887.91
16560.0,175,1,332.18,509.23
16565.0,181,1,173.7,0.0
16566.0,10,2,280.12,334.54
16567.0,11,2,865.6,0.0
16570.0,22,3,1473.23,2265.17
16571.0,99,1,436.68,985.01
16572.0,93,1,342.58,667.02
16573.0,107,1,292.63,370.98
16583.0,191,1,233.45,0.0
16584.0,71,1,611.94,324.14
16586.0,66,1,463.95,0.0
16587.0,49,1,225.15,0.0
16592.0,1,8,1520.98,2592.7
16593.0,7,2,255.5,74.53
16596.0,183,1,120.65,129.5
16598.0,103,1,145.04999999999998,0.0
16600.0,70,2,237.46,576.06
16607.0,25,7,1717.06,1630.65
16609.0,14,3,1987.6200000000001,3505.84
16610.0,36,1,75.66,0.0
16611.0,3,1,129.49,0.0
16612.0,4,2,708.9,478.76
16617.0,53,1,151.85,0.0
16618.0,28,4,1441.29,1206.3
16619.0,81,1,226.21,0.0
16620.0,78,1,95.75999999999999,83.2
16621.0,33,2,490.7,322.78
16623.0,63,1,129.45,0.0
16624.0,14,1,426.43,384.14
16625.0,92,1,333.08,0.0
16626.0,2,2,1391.8799999999999,3021.22
16628.0,35,2,712.91,1475.14
16633.0,51,1,447.52,2435.58
16634.0,40,2,217.9,0.0
16637.0,43,1,303.62,850.85
16638.0,74,6,1211.44,469.28000000000003
16639.0,24,2,471.15000000000003,786.36
16642.0,25,1,307.73,380.6
16643.0,63,1,487.51,0.0
16644.0,29,1,722.41,111.37
16647.0,22,1,127.75,86.31
16652.0,30,3,3054.62,3719.35
16654.0,4,3,537.25,64.02
16655.0,3,2,1230.7,2563.82
16656.0,10,6,3557.48,5068.32
16657.0,72,1,242.55,691.07
16658.0,185,1,123.24,0.0
16659.0,6,1,39.12,0.0
16660.0,28,2,384.36,883.29
16665.0,179,1,135.39999999999998,0.0
16667.0,101,1,203.35,366.78
16668.0,31,2,122.58,184.14
16670.0,65,5,1948.22,2147.68
16672.0,2,10,4154.34,3980.6
16676.0,30,3,1098.5,493.62
16678.0,15,5,1266.65,1843.34
16679.0,183,1,129.75,0.0
16681.0,22,3,875.84,894.5
16682.0,5,1,525.5,502.5
16684.0,23,13,25075.94,41577.62
16686.0,11,4,1229.57,1833.26
16690.0,19,1,86.5,139.07999999999998
16692.0,73,2,1276.0,0.0
16693.0,89,1,157.56,324.45
16696.0,20,3,558.9000000000001,99.0
16697.0,58,1,112.75,0.0
16698.0,44,2,1998.0,0.0
16700.0,18,7,2948.23,2128.32
16701.0,7,6,2198.29,3200.0099999999998
16705.0,25,8,6608.49,7426.5
16709.0,17,4,1984.5900000000001,1045.28
16710.0,24,6,1637.64,845.4
16711.0,119,2,598.8000000000001,1052.23
16712.0,29,4,1204.37,2441.06
16713.0,53,8,2611.63,4311.5
16714.0,36,3,1161.53,0.0
16716.0,84,2,901.2,0.0
16717.0,183,1,307.25,3551.13
16718.0,186,1,623.75,0.0
16719.0,53,4,978.23,812.19
16721.0,79,1,292.47,0.0
16722.0,1,6,2253.46,2477.35
16725.0,119,7,781.02,0.0
16726.0,13,4,795.19,586.83
16727.0,181,1,272.82,0.0
16728.0,54,2,326.93,727.74
16729.0,8,10,3128.82,4111.1
16730.0,52,2,480.94,262.17
16735.0,57,2,1097.92,1202.64
16738.0,115,1,3.75,0.0
16743.0,28,3,1061.75,1176.34
16745.0,1,10,4123.04,3071.26
16746.0,11,8,2889.18,3808.48
16748.0,35,3,910.2,605.7
16750.0,49,1,118.7,505.23
16752.0,190,1,207.5,0.0
16754.0,189,1,2002.4,0.0
16755.0,43,2,908.47,588.36
16756.0,32,1,239.4,0.0
16757.0,136,1,106.83000000000001,0.0
16763.0,16,1,611.85,0.0
16765.0,111,1,34.0,0.0
16766.0,90,2,1145.6,0.0
16767.0,36,3,2649.06,2931.54
16768.0,89,1,183.25,294.84000000000003
16769.0,77,1,380.39,0.0
16770.0,54,4,656.48,113.62
16771.0,92,3,1655.95,590.86
16775.0,23,4,691.8,1003.86
16777.0,74,1,177.25,49.1
16778.0,91,1,93.18,152.76
16779.0,36,10,3780.76,6848.96
16780.0,76,1,161.89,263.3
16781.0,189,1,311.25,0.0
16782.0,21,7,1348.3,931.6
16788.0,71,1,297.17,300.31
16791.0,30,4,576.15,1145.63
16792.0,99,2,110.38000000000001,0.0
16795.0,182,1,414.88,0.0
16801.0,10,3,1478.88,140.85
16804.0,87,1,118.05,418.94
16805.0,177,1,214.77,245.82
16806.0,37,2,414.37,387.12
16807.0,33,2,651.83,469.76
16808.0,91,1,166.5,121.92
16809.0,25,2,343.08,571.61
16810.0,9,1,309.54,0.0
16812.0,178,1,479.35,0.0
16813.0,9,2,316.8,1376.18
16814.0,10,12,4172.86,2336.2400000000002
16816.0,130,2,325.45,91.61
16817.0,3,7,1179.43,425.32
16818.0,9,3,1147.97,2201.6
16823.0,44,1,358.38,0.0
16825.0,3,1,318.7,456.48
16832.0,1,3,199.15,0.0
16833.0,77,3,671.29,435.24
16834.0,45,1,413.46,0.0
16835.0,190,1,81.75,99.1
16837.0,15,8,1814.74,1356.24
16838.0,14,2,588.85,0.0
16839.0,3,14,7043.27,9551.08
16841.0,2,3,943.18,926.64
16842.0,119,1,520.5699999999999,743.62
16843.0,14,6,3841.9,6354.67
16849.0,4,1,124.57,0.0
16850.0,151,1,332.41,0.0
16858.0,186,1,375.69000000000005,0.0
16859.0,78,1,259.84,487.96999999999997
16863.0,184,1,164.25,338.55
16871.0,28,4,2037.82,774.52
16872.0,1,1,388.36,291.66
16873.0,15,3,3233.45,3890.17
16875.0,113,3,805.09,1290.44
16877.0,25,1,77.75,775.97
16880.0,6,1,269.88,1249.2
16882.0,56,2,215.70000000000002,489.41999999999996
16883.0,4,2,276.73,0.0
16885.0,174,1,190.65,280.86
16889.0,12,3,1578.67,0.0
16891.0,189,1,232.26,577.44
16892.0,1,1,102.97999999999999,422.56
16893.0,184,1,145.93,0.0
16897.0,116,2,289.78,0.0
16898.0,186,1,116.08,392.73
16899.0,24,2,347.55,934.01
16904.0,42,6,1288.17,2466.1
16905.0,54,3,853.93,2248.5
16906.0,4,3,394.94,184.83
16907.0,51,3,584.0,397.65
16912.0,25,5,1165.66,1409.72
16913.0,107,1,113.44,0.0
16915.0,65,2,166.79,454.89000000000004
16916.0,189,1,198.08,378.18
16917.0,94,1,391.52,0.0
16918.0,134,1,275.78,793.04
16919.0,9,9,2055.35,541.1
16923.0,5,11,3832.4900000000002,3415.12
16926.0,188,1,230.25,0.0
16927.0,93,2,341.45,201.6
16928.0,7,7,1106.31,1741.29
16931.0,12,9,1903.1100000000001,2701.11
16933.0,56,1,224.73,338.5
16938.0,126,1,267.6,2468.78
16940.0,107,1,757.68,2292.2
16942.0,6,4,908.24,1012.35
16943.0,29,3,816.73,0.0
16945.0,19,8,1773.68,2571.82
16947.0,53,1,406.48,0.0
16948.0,79,2,240.54000000000002,194.48
16949.0,3,4,893.75,392.52
16950.0,184,1,172.0,1006.56
16951.0,121,1,1053.79,223.96
16954.0,72,3,941.48,1143.6
16955.0,2,4,518.67,0.0
16957.0,56,2,416.64,0.0
16960.0,70,1,201.53,305.52
16963.0,4,1,110.55000000000001,0.0
16965.0,44,1,201.19,0.0
16966.0,15,3,1154.3999999999999,1000.5699999999999
16967.0,6,1,319.02,0.0
16969.0,9,1,397.36,253.05
16976.0,84,1,251.51999999999998,0.0
16979.0,115,1,347.15,1504.85
16980.0,72,2,1078.96,0.0
16983.0,88,3,622.34,1308.9099999999999
16985.0,29,6,2915.36,2548.7599999999998
16987.0,22,1,213.05,1412.0
16990.0,36,1,179.0,0.0
16992.0,17,2,671.15,943.1600000000001
16996.0,62,4,700.8800000000001,756.08
16997.0,105,3,702.0,0.0
16998.0,21,3,287.1,7.9
17001.0,25,5,1801.94,2187.63
17002.0,33,2,993.52,500.21
17007.0,19,4,462.73,427.2
17015.0,2,1,524.5,1318.06
17017.0,22,11,4493.82,4200.44
17018.0,143,1,405.0,515.1
17019.0,79,3,995.93,276.68
17025.0,190,2,160.97,196.8
17026.0,2,2,154.82999999999998,0.0
17027.0,100,3,443.88,446.41
17029.0,54,1,358.0,358.0
17033.0,31,2,608.1,422.04
17034.0,105,1,141.79999999999998,603.72
17035.0,63,2,433.53000000000003,0.0
17041.0,178,1,304.5,777.07
17042.0,14,2,495.39,548.99
17043.0,83,1,174.6,1560.58
17045.0,65,1,39.95,299.49
17047.0,22,2,749.4300000000001,351.47
17048.0,100,2,760.4,164.95000000000002
17049.0,32,3,1581.8,4078.18
17050.0,4,5,2660.59,568.25
17051.0,11,1,247.14000000000001,0.0
17054.0,24,3,918.82,437.51
17058.0,16,2,819.66,360.23
17059.0,14,3,1510.67,1584.37
17060.0,83,1,234.24,0.0
17061.0,10,7,3250.23,1982.0
17062.0,131,4,538.37,0.0
17063.0,106,2,319.37,1141.77
17064.0,144,1,147.85,711.5
17068.0,6,11,2648.85,1903.29
17069.0,44,4,1073.07,1636.63
17071.0,5,4,1044.02,1385.01
17075.0,70,3,696.07,138.05
17076.0,91,2,334.2,506.88
17080.0,87,1,76.32000000000001,211.29999999999998
17082.0,135,1,636.94,1366.91
17083.0,113,2,996.02,409.76
17085.0,68,4,1218.9,347.75
17088.0,71,1,1015.83,975.1800000000001
17090.0,45,3,649.05,1394.9
17091.0,3,5,1994.41,1833.3500000000001
17092.0,94,1,134.9,1642.88
17094.0,139,1,302.0,0.0
17095.0,116,2,543.96,780.1999999999999
17096.0,79,1,133.49,888.64
17097.0,141,2,287.64,666.78
17102.0,79,1,25.5,0.0
17105.0,123,1,319.4,346.38
17107.0,26,2,4118.81,6696.62
17109.0,49,2,464.59000000000003,420.45
17114.0,25,4,446.09,362.53
17115.0,50,1,310.02,527.48
17117.0,105,1,116.19999999999999,0.0
17118.0,135,1,157.02,0.0
17120.0,50,1,307.46,0.0
17124.0,2,1,298.89,0.0
17126.0,117,2,515.27,489.48
17128.0,152,1,157.09,0.0
17133.0,7,3,2478.79,2413.4500000000003
17134.0,82,1,330.5,94.5
17135.0,107,2,500.55,639.18
17138.0,93,1,380.5,0.0
17139.0,28,4,4705.9,5962.57
17140.0,64,1,465.32,0.0
17142.0,56,1,579.0,0.0
17146.0,80,2,563.88,185.9
17147.0,24,2,973.11,741.48
17152.0,12,3,1689.5,0.0
17158.0,50,2,698.55,568.42
17160.0,42,2,1205.07,2312.96
17162.0,8,8,1165.28,550.1800000000001
17164.0,30,2,943.22,1524.13
17165.0,101,1,158.68,0.0
17166.0,21,1,127.59,78.75
17171.0,106,1,224.91,0.0
17174.0,35,1,59.9,0.0
17175.0,113,1,519.08,924.61
17176.0,19,1,306.13,0.0
17179.0,49,2,488.31,223.48
17180.0,58,3,564.86,231.17
17181.0,191,1,155.52,84.39999999999999
17187.0,44,1,203.95,0.0
17188.0,133,3,1424.44,1049.79
17189.0,176,1,227.22,157.18
17190.0,24,1,195.0,249.74
17191.0,9,5,1175.7,919.4300000000001
